datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250619213824.754,1.020,0,000,0,000,0,000
250619213825.776,2.040,0,000,0,000,0,000
250619213826.795,3.060,0,000,0,000,0,000
250619213827.813,4.080,0,000,0,000,0,000
